887,S/,258
888,S/,249
889,S/,55
890,S/,259
891,S/,5
892,S/,30
893,S/,30
894,S/,89
895,S/,3
896,S/,140
897,S/,79
898,S/,85
899,S/,89
900,S/,350
901,S/,79
902,S/,69
903,S/,100
904,S/,85
905,S/,100
906,S/,29
907,S/,119
908,S/,45
909,S/,29
910,S/,85
911,S/,269
912,S/,179
913,S/,180
914,S/,120
915,S/,75
916,S/,59
917,S/,269
918,S/,85
919,S/,269
920,S/,99
921,S/,80
922,S/,65
923,S/,199
924,S/,75
925,S/,179
926,S/,29
927,S/,100
928,S/,40
929,S/,99
930,S/,29
931,S/,370
932,S/,35
933,S/,2
934,S/,206
935,S/,163
936,S/,179
937,S/,29
938,S/,199
939,S/,1.000
940,S/,850
941,S/,430
942,S/,285
943,S/,230
944,S/,30
945,S/,30
946,S/,418
947,S/,70
948,S/,134
949,S/,100
950,S/,29
951,S/,269
952,S/,210
953,S/,135
954,S/,40
955,S/,387
956,S/,89
957,S/,50
958,S/,30
959,S/,253
960,S/,180
961,S/,15
962,S/,169
963,S/,40
964,S/,13
965,S/,20
966,S/,75
967,S/,90
968,S/,15
969,S/,59
970,S/,238
971,S/,15
972,S/,15
973,S/,15
974,S/,15
975,S/,15
976,S/,15
977,S/,15
978,S/,100
979,S/,100
980,S/,100
981,S/,100
982,S/,100
983,S/,300
984,S/,170
985,S/,250
986,S/,40
987,S/,150
988,S/,75
989,S/,28
990,S/,18
991,S/,179
992,S/,1.699
993,S/,1.299
994,S/,599
995,S/,170
996,S/,30
997,S/,30
998,S/,848
999,S/,848
1000,S/,699
1001,S/,650
1002,S/,895
1003,S/,410
1004,S/,510
1005,S/,140
1006,S/,266
1007,S/,80
1008,S/,25
1009,S/,35
1010,S/,99
1011,S/,114
1012,S/,64
1013,S/,75
1014,S/,64
1015,S/,119
1016,S/,114
1017,S/,89
1018,S/,89
1019,S/,30
1020,S/,30
1021,S/,29
1022,S/,30
1023,S/,30
1024,S/,609
1025,S/,179
1026,S/,329
1027,S/,329
1028,S/,329
1029,S/,199
1030,S/,199
1031,S/,26
1032,S/,250
1033,S/,40
1034,S/,74
1035,S/,85
1036,S/,30
1037,S/,65
1038,S/,20
1039,S/,99
1040,S/,50
1041,S/,60
1042,S/,50
1043,S/,15
1044,S/,179
1045,S/,227
1046,S/,190
1047,S/,158
1048,S/,30
1049,S/,30
1050,S/,179
1051,S/,179
1052,S/,253
1053,S/,190
1054,S/,10
1055,S/,210
1056,S/,45
1057,S/,5
1058,S/,750
1059,S/,1.150
1060,S/,1.455
1061,S/,679
1062,S/,179
1063,S/,50
1064,S/,2
1065,S/,179
1066,S/,19
1067,S/,130
1068,S/,27
1069,S/,100
1070,S/,29
1071,S/,159
1072,S/,13
1073,S/,45
1074,S/,25
1075,S/,45
1076,S/,119
1077,S/,30
1078,S/,30
1079,S/,450
1080,S/,290
1081,S/,598
1082,S/,577
1083,S/,419
1084,S/,2.694
1085,S/,250
1086,S/,60
1087,S/,50
1088,S/,89
1089,S/,1.014
1090,S/,250
1091,S/,25
1092,S/,200
1093,S/,90
1094,S/,123
1095,S/,918
1096,S/,60
1097,S/,82
1098,S/,199
1099,S/,120
1100,S/,40
1101,S/,79
1102,S/,1.092
1103,S/,118
1104,S/,2.687
1105,S/,30
1106,S/,199
1107,S/,39
1108,S/,530
1109,S/,199
1110,S/,20
1111,S/,269
1112,S/,269
1113,S/,159
1114,S/,29
1115,S/,269
1116,S/,89
1117,S/,199
1118,S/,112
1119,S/,20
1120,S/,250
1121,S/,69
1122,S/,29
1123,S/,78
1124,S/,427
1125,S/,456
1126,S/,171
1127,S/,206
1128,S/,657
1129,S/,30
1130,S/,30
1131,S/,195
1132,S/,158
1133,S/,279
1134,S/,136
1135,S/,168
1136,S/,155
1137,S/,454
1138,S/,151
1139,S/,866
1140,S/,357
1141,S/,174
1142,S/,201
1143,S/,221
1144,S/,40
1145,S/,140
1146,S/,363
1147,S/,609
1148,S/,456
1149,S/,1.015
1150,S/,145
1151,S/,208
1152,S/,179
1153,S/,168
1154,S/,507
1155,S/,526
1156,S/,158
1157,S/,404
1158,S/,162
1159,S/,141
1160,S/,147
1161,S/,258
1162,S/,522
1163,S/,508
1164,S/,219
1165,S/,609
1166,S/,649
1167,S/,258
1168,S/,206
1169,S/,242
1170,S/,65
1171,S/,84
1172,S/,242
1173,S/,295
1174,S/,759
1175,S/,189
1176,S/,40
1177,S/,329
1178,S/,199
1179,S/,60
1180,S/,199
1181,S/,30
1182,S/,30
1183,S/,17
1184,S/,125
1185,S/,55
1186,S/,45
1187,S/,18
1188,S/,355
1189,S/,1.569
1190,S/,1.199
1191,S/,89
1192,S/,924
1193,S/,784
1194,S/,1.032
1195,S/,269
1196,S/,199
1197,S/,950
1198,S/,199
1199,S/,60
1200,S/,370
1201,S/,13
1202,S/,60
1203,S/,55
1204,S/,59
1205,S/,499
1206,S/,12
1207,S/,15
1208,S/,420
1209,S/,755
1210,S/,269
1211,S/,105
1212,S/,149
1213,S/,439
1214,S/,125
1215,S/,329
1216,S/,112
1217,S/,30
1218,S/,120
